biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q59FT7		canonical	  1.000	  0.000	85	  0.000	15								Q9Y4E6	1235	192				"Uniprot Other; Mitogen-activated protein kinase kinase kinase 7 interacting protein 1 isoform alpha variant (Fragment) OS=Homo sapiens PE=2 SV=1"	Homo sapiens
Q96DT5		canonical	  0.009	  0.000	10	  0.000	3								Q9Y4E6	1235	192				Dynein heavy chain 11, axonemal OS=Homo sapiens GN=DNAH11 PE=1 SV=3 CONCAT=10443 OFFSET=1750988062	Homo sapiens
Q96PY5	C	canonical	  1.000	  0.000	267	  0.000	61								Q9Y4E6	1235	192				Formin-like protein 2 OS=Homo sapiens GN=FMNL2 PE=1 SV=3 CONCAT=94 OFFSET=1685975886	Homo sapiens
Q9BY12	C	canonical	  1.000	  0.000	9	  0.000	8								Q9Y4E6	1235	192				S phase cyclin A-associated protein in the endoplasmic reticulum OS=Homo sapiens GN=SCAPER PE=1 SV=2 CONCAT=233 OFFSET=1562117906	Homo sapiens
Q9BYP7	C	canonical	  1.000	  0.000	16	  0.000	11								Q9Y4E6	1235	192				Serine/threonine-protein kinase WNK3 OS=Homo sapiens GN=WNK3 PE=1 SV=3 CONCAT=9636 OFFSET=374520477	Homo sapiens
Q9H4A3	C	canonical	  1.000	  0.000	77	  0.000	34								Q9Y4E6	1235	192				Serine/threonine-protein kinase WNK1 OS=Homo sapiens GN=WNK1 PE=1 SV=2 CONCAT=5288 OFFSET=536746362	Homo sapiens
Q9NY61	C	canonical	  1.000	  0.000	3	  0.000	3								Q9Y4E6	1235	192				Protein AATF OS=Homo sapiens GN=AATF PE=1 SV=1 CONCAT=99 OFFSET=97221501	Homo sapiens
Q9NYC9		canonical	  0.012	  0.000	10	  0.000	4								Q9Y4E6	1235	192				Dynein heavy chain 9, axonemal OS=Homo sapiens GN=DNAH9 PE=1 SV=3 CONCAT=24466 OFFSET=1387031407	Homo sapiens
Q9Y3S1-2	C	canonical	  1.000	  0.000	79	  0.000	40								Q9Y4E6	1235	192				Isoform 2 of Serine/threonine-protein kinase WNK2 OS=Homo sapiens GN=WNK2	Homo sapiens
Q9Y4E6	C	canonical	  1.000	  0.000	371	  0.000	64								Q9Y4E6	1235	192				WD repeat-containing protein 7 OS=Homo sapiens GN=WDR7 PE=1 SV=2 CONCAT=596 OFFSET=511527716	Homo sapiens
Q8TEM1	C	canonical	  1.000	  0.000	72	  0.000	27								Q8TEM1	1236	3				Nuclear pore membrane glycoprotein 210 OS=Homo sapiens GN=NUP210 PE=1 SV=3 CONCAT=3853 OFFSET=403134077	Homo sapiens
P56937	C	canonical	  1.000	  0.000	5	  0.000	3								P56937	1237	9				3-keto-steroid reductase OS=Homo sapiens GN=HSD17B7 PE=1 SV=1 CONCAT=30 OFFSET=1256484860	Homo sapiens
P53365	C	canonical	  1.000	  0.000	40	  0.000	11								P53365	1238	9				Arfaptin-2 OS=Homo sapiens GN=ARFIP2 PE=1 SV=1 CONCAT=22 OFFSET=1924590075	Homo sapiens
Q96EY7	C	canonical	  1.000	  0.000	38	  0.000	15								Q96EY7	1239	7				Pentatricopeptide repeat domain-containing protein 3, mitochondrial OS=Homo sapiens GN=PTCD3 PE=1 SV=3 CONCAT=210 OFFSET=104663721	Homo sapiens
Q9H0C8	C	canonical	  1.000	  0.000	14	  0.000	9								Q9H0C8	1240	7				Integrin-linked kinase-associated serine/threonine phosphatase 2C OS=Homo sapiens GN=ILKAP PE=1 SV=1 CONCAT=167 OFFSET=1252345671	Homo sapiens
Q684P5	C	canonical	  1.000	  0.000	103	  0.000	28								Q684P5	1241	4				Rap1 GTPase-activating protein 2 OS=Homo sapiens GN=RAP1GAP2 PE=1 SV=2 CONCAT=96 OFFSET=870470155	Homo sapiens
Q9BQG0	C	canonical	  1.000	  0.000	21	  0.000	11								Q9BQG0	1242	8				Myb-binding protein 1A OS=Homo sapiens GN=MYBBP1A PE=1 SV=2 CONCAT=1513 OFFSET=525956458	Homo sapiens
P27694	C	canonical	  1.000	  0.000	79	  0.000	25								P27694	1243	29				Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens GN=RPA1 PE=1 SV=2 CONCAT=232 OFFSET=1098536304	Homo sapiens
Q15032	C	canonical	  1.000	  0.000	8	  0.000	6								P27694	1243	29				R3H domain-containing protein 1 OS=Homo sapiens GN=R3HDM1 PE=1 SV=3 CONCAT=203 OFFSET=1220180591	Homo sapiens
Q9Y2K5	C	canonical	  1.000	  0.000	8	  0.000	7								P27694	1243	29				R3H domain-containing protein 2 OS=Homo sapiens GN=R3HDM2 PE=1 SV=3 CONCAT=3340 OFFSET=1642460809	Homo sapiens
P57772	C	canonical	  1.000	  0.000	38	  0.000	15								P57772	1244	4				Selenocysteine-specific elongation factor OS=Homo sapiens GN=EEFSEC PE=1 SV=4 CONCAT=130 OFFSET=742603636	Homo sapiens
Q9NZJ6	C	canonical	  1.000	  0.000	9	  0.000	3								Q9NZJ6	1245	4				Hexaprenyldihydroxybenzoate methyltransferase, mitochondrial OS=Homo sapiens GN=COQ3 PE=1 SV=3 CONCAT=126 OFFSET=1692862578	Homo sapiens
P01591	C	canonical	  1.000	  0.000	7	  0.000	5								P01591	1246	7				Immunoglobulin J chain OS=Homo sapiens GN=IGJ PE=1 SV=4 CONCAT=54 OFFSET=220687334	Homo sapiens
Q969T9	C	canonical	  1.000	  0.000	51	  0.000	8								Q969T9	1247	13				WW domain-binding protein 2 OS=Homo sapiens GN=WBP2 PE=1 SV=1 CONCAT=291 OFFSET=615764700	Homo sapiens
P52758	C	canonical	  1.000	  0.000	144	  0.000	10								P52758	1248	4				Ribonuclease UK114 OS=Homo sapiens GN=HRSP12 PE=1 SV=1 CONCAT=25 OFFSET=228981870	Homo sapiens
O00339	C	canonical	  1.000	  0.000	6	  0.000	6								O00339	1249	13				Matrilin-2 OS=Homo sapiens GN=MATN2 PE=1 SV=4 CONCAT=630 OFFSET=1545444136	Homo sapiens
Q9BRK0	C	canonical	  1.000	  0.000	23	  0.000	12								Q9BRK0	1250	8				Receptor expression-enhancing protein 2 OS=Homo sapiens GN=REEP2 PE=1 SV=2 CONCAT=42 OFFSET=439834104	Homo sapiens
O75616	C	canonical	  1.000	  0.000	8	  0.000	6								O75616	1251	7				GTPase Era, mitochondrial OS=Homo sapiens GN=ERAL1 PE=1 SV=2 CONCAT=208 OFFSET=1396721145	Homo sapiens
Q15554	C	canonical	  1.000	  0.000	3	  0.000	2								Q15554	1252	6				Telomeric repeat-binding factor 2 OS=Homo sapiens GN=TERF2 PE=1 SV=3 CONCAT=41 OFFSET=1413929940	Homo sapiens
P78504	C	canonical	  1.000	  0.000	14	  0.000	14								P78504	1253	10				Protein jagged-1 OS=Homo sapiens GN=JAG1 PE=1 SV=3 CONCAT=2384 OFFSET=985297499	Homo sapiens
Q9BYM8	C	canonical	  1.000	  0.000	4	  0.000	4								Q9BYM8	1254	9				RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Homo sapiens GN=RBCK1 PE=1 SV=2 CONCAT=95 OFFSET=1966385957	Homo sapiens
P60880	C	canonical	  1.000	  0.000	1479	  0.000	49								P60880	1255	4				Synaptosomal-associated protein 25 OS=Homo sapiens GN=SNAP25 PE=1 SV=1 CONCAT=128 OFFSET=1921423703	Homo sapiens
Q9GZV7	C	canonical	  0.191	  0.000	464	  0.000	44								Q9GZV7	1256	9				Hyaluronan and proteoglycan link protein 2 OS=Homo sapiens GN=HAPLN2 PE=1 SV=1 CONCAT=45 OFFSET=1314533752	Homo sapiens
Q9BQC3	C	canonical	  1.000	  0.000	2	  0.000	2								Q9BQC3	1257	8				Diphthamide biosynthesis protein 2 OS=Homo sapiens GN=DPH2 PE=1 SV=1 CONCAT=300 OFFSET=782958063	Homo sapiens
P49321	C	canonical	  1.000	  0.000	122	  0.000	40								P49321	1258	24				Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2 CONCAT=1335 OFFSET=1323269669	Homo sapiens
Q13530	C	canonical	  1.000	  0.000	9	  0.000	4								Q13530	1259	6				Serine incorporator 3 OS=Homo sapiens GN=SERINC3 PE=2 SV=2 CONCAT=409 OFFSET=1889247080	Homo sapiens
O75880	C	canonical	  1.000	  0.000	39	  0.000	11								O75880	1260	4				Protein SCO1 homolog, mitochondrial OS=Homo sapiens GN=SCO1 PE=1 SV=1 CONCAT=65 OFFSET=1644749530	Homo sapiens
P36222	C	canonical	  1.000	  0.000	12	  0.000	4								P36222	1261	4				Chitinase-3-like protein 1 OS=Homo sapiens GN=CHI3L1 PE=1 SV=2 CONCAT=11548 OFFSET=434305135	Homo sapiens
Q8TAB3	C	canonical	  1.000	  0.000	5	  0.000	5								Q8TAB3	1262	5				Protocadherin-19 OS=Homo sapiens GN=PCDH19 PE=1 SV=3 CONCAT=6070 OFFSET=609350138	Homo sapiens
Q8N1S5	C	canonical	  1.000	  0.000	5	  0.000	5								Q8N1S5	1263	12				Zinc transporter ZIP11 OS=Homo sapiens GN=SLC39A11 PE=2 SV=3 CONCAT=1624 OFFSET=843920306	Homo sapiens
Q9H6E4	C	canonical	  1.000	  0.000	4	  0.000	4								Q9H6E4	1264	3				Coiled-coil domain-containing protein 134 OS=Homo sapiens GN=CCDC134 PE=1 SV=1 CONCAT=79 OFFSET=504256093	Homo sapiens
A4QPH2		canonical	  0.091	  0.000	68	  0.000	20								A4QPH2	1265	27				Putative phosphatidylinositol 4-kinase alpha-like protein P2 OS=Homo sapiens GN=PI4KAP2 PE=5 SV=2 CONCAT=5 OFFSET=413486491	Homo sapiens
Q9NUV9	C	canonical	  1.000	  0.000	17	  0.000	8								Q9NUV9	1266	6				GTPase IMAP family member 4 OS=Homo sapiens GN=GIMAP4 PE=1 SV=1 CONCAT=357 OFFSET=998981793	Homo sapiens
Q9H7F0	C	canonical	  1.000	  0.000	2	  0.000	2								Q9H7F0	1267	4				Probable cation-transporting ATPase 13A3 OS=Homo sapiens GN=ATP13A3 PE=1 SV=4 CONCAT=229 OFFSET=1833048304	Homo sapiens
O15397	C	canonical	  1.000	  0.000	14	  0.000	5								O15397	1268	7				Importin-8 OS=Homo sapiens GN=IPO8 PE=1 SV=2 CONCAT=398 OFFSET=855128261	Homo sapiens
P29218	C	canonical	  1.000	  0.000	202	  0.000	22								P29218	1269	13				Inositol monophosphatase 1 OS=Homo sapiens GN=IMPA1 PE=1 SV=1 CONCAT=115 OFFSET=621572182	Homo sapiens
Q86WG5	C	canonical	  1.000	  0.000	27	  0.000	13								Q86WG5	1270	9				Myotubularin-related protein 13 OS=Homo sapiens GN=SBF2 PE=1 SV=1 CONCAT=483 OFFSET=674011597	Homo sapiens
P10301	C	canonical	  1.000	  0.000	100	  0.000	14								P62070	1271	12				Ras-related protein R-Ras OS=Homo sapiens GN=RRAS PE=1 SV=1 CONCAT=33 OFFSET=1319152467	Homo sapiens
P62070	C	canonical	  1.000	  0.000	100	  0.000	17								P62070	1271	12				Ras-related protein R-Ras2 OS=Homo sapiens GN=RRAS2 PE=1 SV=1 CONCAT=18 OFFSET=403808507	Homo sapiens
P51659	C	canonical	  0.199	  0.000	689	  0.000	46								P51659	1272	16				Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3 CONCAT=833 OFFSET=1940742397	Homo sapiens
Q96BY9	C	canonical	  1.000	  0.000	4	  0.000	2								Q96BY9	1273	6				Store-operated calcium entry-associated regulatory factor OS=Homo sapiens GN=SARAF PE=1 SV=1 CONCAT=188 OFFSET=1629589752	Homo sapiens
Q7Z3D6-2	C	canonical	  1.000	  0.000	278	  0.000	38								Q7Z3D6-2	1274	29				Isoform 2 of UPF0317 protein C14orf159, mitochondrial OS=Homo sapiens GN=C14orf159	Homo sapiens
P57105	C	canonical	  1.000	  0.000	16	  0.000	7								P57105	1275	7				Synaptojanin-2-binding protein OS=Homo sapiens GN=SYNJ2BP PE=1 SV=2 CONCAT=143 OFFSET=1667391063	Homo sapiens
P05198	C	canonical	  1.000	  0.000	131	  0.000	31								P05198	1276	5				Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens GN=EIF2S1 PE=1 SV=3 CONCAT=31 OFFSET=227686420	Homo sapiens
Q9H9T3	C	canonical	  1.000	  0.000	9	  0.000	7								Q9H9T3	1277	9				Elongator complex protein 3 OS=Homo sapiens GN=ELP3 PE=1 SV=2 CONCAT=61 OFFSET=1328226612	Homo sapiens
P82909	C	canonical	  1.000	  0.000	56	  0.000	10								P82909	1278	3				28S ribosomal protein S36, mitochondrial OS=Homo sapiens GN=MRPS36 PE=1 SV=2 CONCAT=24 OFFSET=1707437032	Homo sapiens
Q96BM9	C	canonical	  1.000	  0.000	326	  0.000	18								Q9NVJ2	1279	11				ADP-ribosylation factor-like protein 8A OS=Homo sapiens GN=ARL8A PE=1 SV=1 CONCAT=18 OFFSET=1099552113	Homo sapiens
Q9NVJ2	C	canonical	  1.000	  0.000	346	  0.000	18								Q9NVJ2	1279	11				ADP-ribosylation factor-like protein 8B OS=Homo sapiens GN=ARL8B PE=1 SV=1 CONCAT=22 OFFSET=1119537965	Homo sapiens
Q9NPA0	C	canonical	  0.034	  0.000	27	  0.000	7								Q9NPA0	1280	5				ER membrane protein complex subunit 7 OS=Homo sapiens GN=EMC7 PE=1 SV=1 CONCAT=192 OFFSET=1119273480	Homo sapiens
Q99523	C	canonical	  1.000	  0.000	117	  0.000	20								Q99523	1281	4				Sortilin OS=Homo sapiens GN=SORT1 PE=1 SV=3 CONCAT=116 OFFSET=1510033629	Homo sapiens
Q04721	C	canonical	  1.000	  0.000	10	  0.000	9								Q04721	1282	15				Neurogenic locus notch homolog protein 2 OS=Homo sapiens GN=NOTCH2 PE=1 SV=3 CONCAT=4221 OFFSET=1009995395	Homo sapiens
P18085	C	canonical	  1.000	  0.000	1133	  0.000	19								P61204	1283	33				ADP-ribosylation factor 4 OS=Homo sapiens GN=ARF4 PE=1 SV=3 CONCAT=15 OFFSET=1642713746	Homo sapiens
P36406		canonical	  0.011	  0.000	95	  0.000	4								P61204	1283	33				E3 ubiquitin-protein ligase TRIM23 OS=Homo sapiens GN=TRIM23 PE=1 SV=1 CONCAT=178 OFFSET=519640767	Homo sapiens
P61204	C	canonical	  1.000	  0.000	1670	  0.000	36								P61204	1283	33				ADP-ribosylation factor 3 OS=Homo sapiens GN=ARF3 PE=1 SV=2 CONCAT=22 OFFSET=1094896567	Homo sapiens
P62330	C	canonical	  1.000	  0.000	126	  0.000	9								P61204	1283	33				ADP-ribosylation factor 6 OS=Homo sapiens GN=ARF6 PE=1 SV=2 CONCAT=23 OFFSET=385351103	Homo sapiens
P84085	C	canonical	  1.000	  0.000	1187	  0.000	22								P61204	1283	33				ADP-ribosylation factor 5 OS=Homo sapiens GN=ARF5 PE=1 SV=2 CONCAT=21 OFFSET=1211542004	Homo sapiens
Q96QD8	C	canonical	  1.000	  0.000	3	  0.000	2								Q96QD8	1284	6				Sodium-coupled neutral amino acid transporter 2 OS=Homo sapiens GN=SLC38A2 PE=1 SV=2 CONCAT=124 OFFSET=1897821484	Homo sapiens
Q9ULH0	C	canonical	  1.000	  0.000	51	  0.000	33								Q9ULH0	1285	19				Kinase D-interacting substrate of 220 kDa OS=Homo sapiens GN=KIDINS220 PE=1 SV=3 CONCAT=297 OFFSET=1214815078	Homo sapiens
Q5EBM0	C	canonical	  1.000	  0.000	12	  0.000	7								Q5EBM0	1286	6				UMP-CMP kinase 2, mitochondrial OS=Homo sapiens GN=CMPK2 PE=1 SV=3 CONCAT=60 OFFSET=1731350438	Homo sapiens
Q9BYT9	C	canonical	  1.000	  0.000	10	  0.000	6								Q9BYT9	1287	16				Anoctamin-3 OS=Homo sapiens GN=ANO3 PE=1 SV=2 CONCAT=553 OFFSET=1297835241	Homo sapiens
Q9P260-2	C	canonical	  1.000	  0.000	184	  0.000	49								Q9P260-2	1288	10				Isoform 2 of LisH domain and HEAT repeat-containing protein KIAA1468 OS=Homo sapiens GN=KIAA1468	Homo sapiens
Q14896	C	canonical	  1.000	  0.000	7	  0.000	6								Q14896	1289	12				Myosin-binding protein C, cardiac-type OS=Homo sapiens GN=MYBPC3 PE=1 SV=4 CONCAT=12843 OFFSET=1362599074	Homo sapiens
P11117	C	canonical	  1.000	  0.000	36	  0.000	11								P11117	1290	17				Lysosomal acid phosphatase OS=Homo sapiens GN=ACP2 PE=1 SV=3 CONCAT=281 OFFSET=641091709	Homo sapiens
Q04609	C	canonical	  1.000	  0.000	45	  0.000	15								Q04609	1291	18				Glutamate carboxypeptidase 2 OS=Homo sapiens GN=FOLH1 PE=1 SV=1 CONCAT=2417 OFFSET=896801517	Homo sapiens
A6ZKI3	C	canonical	  1.000	  0.000	10	  0.000	6								A6ZKI3	1292	7				Protein FAM127A OS=Homo sapiens GN=FAM127A PE=1 SV=1 CONCAT=18 OFFSET=1460423690	Homo sapiens
Q8IXK0	C	canonical	  1.000	  0.000	8	  0.000	5								Q8IXK0	1293	20				Polyhomeotic-like protein 2 OS=Homo sapiens GN=PHC2 PE=1 SV=1 CONCAT=142 OFFSET=644502814	Homo sapiens
Q02413	C	canonical	  1.000	  0.000	90	  0.000	14								Q02413	1294	3				Desmoglein-1 OS=Homo sapiens GN=DSG1 PE=1 SV=2 CONCAT=2079 OFFSET=668575876	Homo sapiens
Q9HA77	C	canonical	  1.000	  0.000	7	  0.000	5								Q9HA77	1295	8				Probable cysteine--tRNA ligase, mitochondrial OS=Homo sapiens GN=CARS2 PE=1 SV=1 CONCAT=264 OFFSET=77601581	Homo sapiens
P25054	C	canonical	  1.000	  0.000	31	  0.000	24								P25054	1296	20				Adenomatous polyposis coli protein OS=Homo sapiens GN=APC PE=1 SV=2 CONCAT=30112 OFFSET=886509097	Homo sapiens
P04083	C	canonical	  1.000	  0.000	519	  0.000	34								P04083	1297	7				Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2 CONCAT=42 OFFSET=731007162	Homo sapiens
O14545	C	canonical	  1.000	  0.000	12	  0.000	10								O14545	1298	8				TRAF-type zinc finger domain-containing protein 1 OS=Homo sapiens GN=TRAFD1 PE=1 SV=1 CONCAT=231 OFFSET=1667561488	Homo sapiens
P21589	C	canonical	  0.116	  0.000	96	  0.000	25								P21589	1299	10				5'-nucleotidase OS=Homo sapiens GN=NT5E PE=1 SV=1 CONCAT=227 OFFSET=163167032	Homo sapiens
Q13522	C	canonical	  1.000	  0.000	11	  0.000	7								Q13522	1300	6				Protein phosphatase 1 regulatory subunit 1A OS=Homo sapiens GN=PPP1R1A PE=1 SV=2 CONCAT=41 OFFSET=762512138	Homo sapiens
Q12800	C	canonical	  1.000	  0.000	23	  0.000	9								Q12800	1301	13				Alpha-globin transcription factor CP2 OS=Homo sapiens GN=TFCP2 PE=1 SV=2 CONCAT=161 OFFSET=1955893405	Homo sapiens
Q9NZI7	C	canonical	  1.000	  0.000	5	  0.000	3								Q12800	1301	13				Upstream-binding protein 1 OS=Homo sapiens GN=UBP1 PE=2 SV=1 CONCAT=84 OFFSET=641058335	Homo sapiens
Q13438	C	canonical	  1.000	  0.000	7	  0.000	7								Q13438	1302	13				Protein OS-9 OS=Homo sapiens GN=OS9 PE=1 SV=1 CONCAT=607 OFFSET=1551533787	Homo sapiens
O43464	C	canonical	  1.000	  0.000	35	  0.000	10								O43464	1303	11				Serine protease HTRA2, mitochondrial OS=Homo sapiens GN=HTRA2 PE=1 SV=2 CONCAT=58 OFFSET=1263756649	Homo sapiens
Q9BXF6	C	canonical	  1.000	  0.000	83	  0.000	25								Q9BXF6	1304	5				Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1 CONCAT=640 OFFSET=1768813852	Homo sapiens
O60268	C	canonical	  1.000	  0.000	133	  0.000	28								O60268	1305	6				Uncharacterized protein KIAA0513 OS=Homo sapiens GN=KIAA0513 PE=2 SV=1 CONCAT=133 OFFSET=711672216	Homo sapiens
O43237	C	canonical	  1.000	  0.000	436	  0.000	40								O43237	1306	10				Cytoplasmic dynein 1 light intermediate chain 2 OS=Homo sapiens GN=DYNC1LI2 PE=1 SV=1 CONCAT=68 OFFSET=861518262	Homo sapiens
O43752	C	canonical	  1.000	  0.000	33	  0.000	12								O43752	1307	12				Syntaxin-6 OS=Homo sapiens GN=STX6 PE=1 SV=1 CONCAT=75 OFFSET=861503399	Homo sapiens
Q02318	C	canonical	  1.000	  0.000	33	  0.000	15								Q02318	1308	4				Sterol 26-hydroxylase, mitochondrial OS=Homo sapiens GN=CYP27A1 PE=1 SV=1 CONCAT=9347 OFFSET=232693222	Homo sapiens
O60573	C	canonical	  1.000	  0.000	24	  0.000	6								O60573	1309	10				Eukaryotic translation initiation factor 4E type 2 OS=Homo sapiens GN=EIF4E2 PE=1 SV=1 CONCAT=54 OFFSET=1897030262	Homo sapiens
P10606	C	canonical	  0.116	  0.000	342	  0.000	25								P10606	1310	4				Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens GN=COX5B PE=1 SV=2 CONCAT=33 OFFSET=1624737362	Homo sapiens
P82933	C	canonical	  1.000	  0.000	20	  0.000	12								P82933	1311	3				28S ribosomal protein S9, mitochondrial OS=Homo sapiens GN=MRPS9 PE=1 SV=2 CONCAT=105 OFFSET=851838071	Homo sapiens
Q8NEU8	C	canonical	  1.000	  0.000	36	  0.000	22								Q8NEU8	1312	12				DCC-interacting protein 13-beta OS=Homo sapiens GN=APPL2 PE=1 SV=3 CONCAT=602 OFFSET=875256492	Homo sapiens
Q96JB2	C	canonical	  1.000	  0.000	5	  0.000	4								Q96JB2	1313	6				Conserved oligomeric Golgi complex subunit 3 OS=Homo sapiens GN=COG3 PE=1 SV=3 CONCAT=117 OFFSET=551591152	Homo sapiens
O00425	C	canonical	  1.000	  0.000	34	  0.000	17								O00425	1314	4				Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens GN=IGF2BP3 PE=1 SV=2 CONCAT=88 OFFSET=1125335779	Homo sapiens
Q14956	C	canonical	  1.000	  0.000	15	  0.000	3								Q14956	1315	11				Transmembrane glycoprotein NMB OS=Homo sapiens GN=GPNMB PE=1 SV=2 CONCAT=2166 OFFSET=1118033966	Homo sapiens
Q9Y6E2	C	canonical	  1.000	  0.000	39	  0.000	19								Q9Y6E2	1316	16				Basic leucine zipper and W2 domain-containing protein 2 OS=Homo sapiens GN=BZW2 PE=1 SV=1 CONCAT=41 OFFSET=1108866719	Homo sapiens
Q969Z0	C	canonical	  1.000	  0.000	66	  0.000	17								Q969Z0	1317	13				Protein TBRG4 OS=Homo sapiens GN=TBRG4 PE=1 SV=1 CONCAT=263 OFFSET=1507398174	Homo sapiens
Q9C0H2	C	canonical	  1.000	  0.000	10	  0.000	5								Q9C0H2	1318	6				Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3 CONCAT=291 OFFSET=720662462	Homo sapiens
Q8N0Z6	C	canonical	  1.000	  0.000	24	  0.000	12								Q8N0Z6	1319	5				Tetratricopeptide repeat protein 5 OS=Homo sapiens GN=TTC5 PE=1 SV=2 CONCAT=71 OFFSET=1234340892	Homo sapiens
Q96GR2	C	canonical	  1.000	  0.000	33	  0.000	21								Q96GR2	1320	19				Long-chain-fatty-acid--CoA ligase ACSBG1 OS=Homo sapiens GN=ACSBG1 PE=1 SV=2 CONCAT=183 OFFSET=1138649703	Homo sapiens
P49914	C	canonical	  1.000	  0.000	4	  0.000	2								P49914	1321	4				5-formyltetrahydrofolate cyclo-ligase OS=Homo sapiens GN=MTHFS PE=1 SV=2 CONCAT=47 OFFSET=2032761976	Homo sapiens
Q6PCB6	C	canonical	  1.000	  0.000	4	  0.000	4								Q6PCB6	1322	12				Alpha/beta hydrolase domain-containing protein 17C OS=Homo sapiens GN=ABHD17C PE=2 SV=2 CONCAT=11 OFFSET=702994373	Homo sapiens
O60551	C	canonical	  1.000	  0.000	13	  0.000	8								P30419	1323	18				Glycylpeptide N-tetradecanoyltransferase 2 OS=Homo sapiens GN=NMT2 PE=1 SV=1 CONCAT=69 OFFSET=1327458685	Homo sapiens
P30419	C	canonical	  1.000	  0.000	49	  0.000	20								P30419	1323	18				Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens GN=NMT1 PE=1 SV=2 CONCAT=51 OFFSET=74646159	Homo sapiens
Q9BSH4	C	canonical	  1.000	  0.000	77	  0.000	12								Q9BSH4	1324	3				Translational activator of cytochrome c oxidase 1 OS=Homo sapiens GN=TACO1 PE=1 SV=1 CONCAT=19 OFFSET=727030616	Homo sapiens
Q8IWB9	C	canonical	  1.000	  0.000	18	  0.000	15								Q8IWB9	1325	12				Testis-expressed sequence 2 protein OS=Homo sapiens GN=TEX2 PE=1 SV=2 CONCAT=347 OFFSET=1385875521	Homo sapiens
O43674	C	canonical	  1.000	  0.000	53	  0.000	8								O43674	1326	10				NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Homo sapiens GN=NDUFB5 PE=1 SV=1 CONCAT=210 OFFSET=509859762	Homo sapiens
Q9HD33	C	canonical	  1.000	  0.000	8	  0.000	4								Q9HD33	1327	4				39S ribosomal protein L47, mitochondrial OS=Homo sapiens GN=MRPL47 PE=1 SV=2 CONCAT=48 OFFSET=216450200	Homo sapiens
Q9NXE4-6	C	canonical	  1.000	  0.000	5	  0.000	4								Q9NXE4-6	1328	26				Isoform 6 of Sphingomyelin phosphodiesterase 4 OS=Homo sapiens GN=SMPD4	Homo sapiens
Q96NT0	C	canonical	  1.000	  0.000	4	  0.000	2								Q96NT0	1329	5				Coiled-coil domain-containing protein 115 OS=Homo sapiens GN=CCDC115 PE=1 SV=1 CONCAT=89 OFFSET=1629312747	Homo sapiens
Q05329	C	canonical	  1.000	  0.000	151	  0.000	38								Q05329	1330	7				Glutamate decarboxylase 2 OS=Homo sapiens GN=GAD2 PE=1 SV=1 CONCAT=614 OFFSET=1564457673	Homo sapiens
Q6P9F7	C	canonical	  1.000	  0.000	8	  0.000	8								Q8IWT6	1331	15				Volume-regulated anion channel subunit LRRC8B OS=Homo sapiens GN=LRRC8B PE=1 SV=2 CONCAT=188 OFFSET=1360034904	Homo sapiens
Q8IWT6	C	canonical	  1.000	  0.000	58	  0.000	29								Q8IWT6	1331	15				Volume-regulated anion channel subunit LRRC8A OS=Homo sapiens GN=LRRC8A PE=1 SV=1 CONCAT=261 OFFSET=963227493	Homo sapiens
Q8TDW0	C	canonical	  1.000	  0.000	7	  0.000	3								Q8IWT6	1331	15				Volume-regulated anion channel subunit LRRC8C OS=Homo sapiens GN=LRRC8C PE=1 SV=2 CONCAT=159 OFFSET=36678227	Homo sapiens
P28289	C	canonical	  1.000	  0.000	49	  0.000	12								P28289	1332	6				Tropomodulin-1 OS=Homo sapiens GN=TMOD1 PE=1 SV=1 CONCAT=58 OFFSET=1228730564	Homo sapiens
P49796	C	canonical	  1.000	  0.000	3	  0.000	2								P49796	1333	19				Regulator of G-protein signaling 3 OS=Homo sapiens GN=RGS3 PE=1 SV=2 CONCAT=549 OFFSET=1532141603	Homo sapiens
Q99436	C	canonical	  0.071	  0.000	55	  0.000	15								Q99436	1334	8				Proteasome subunit beta type-7 OS=Homo sapiens GN=PSMB7 PE=1 SV=1 CONCAT=39 OFFSET=1770947128	Homo sapiens
